FamilyID	Metridia.pacifica<54>	Metridia.lucens<55>	Metridia.longa<56>	Pleuromamma.robusta<57>	Pleuromamma.xiphias<58>	Pleuromamma.abdominalis<59>	Pseudocalanus.sp<60>	Euchaetidae.sp<61>	Calanoides.acutus<62>	Calanoides.carinatus<63>	Neocalanus.cristatus<64>	Neocalanus.flemingeri<65>	Neocalanus.plumchrus<66>	Calanus.hyperboreus<67>	Calanus.propinquus<68>	Calanus.finmarchicus<69>	Calanus.glacialis<70>	Calanus.marshallae<71>	Calanus.helgolandicus<72>	Calanus.sinicus<73>	Calanus.pacificus<74>	Rhincalanus.gigas<75>	Eucalanus.bungii<76>	Eucalanus.hyalinus<77>	Pseudodiaptomus.annandalei<78>	Gigantodiaptomus.amblyodon<79>	Eurytemora.affinis<80>	Eurytemora.carolleeae<81>	Temora.stylifera<82>	Temora.longicornis<83>	Acartia.fossae<84>	Acartia.clausii<85>	Acartia.tonsa<86>	Labidocera.madurae<87>	Tracheliastes.polycolpus<88>	Lepeophtheirus.salmonis<89>	Caligus.confusus<90>	Caligus.clemensi<91>	Caligus.rogercresseyi<92>	Eucyclops.serrulatus<93>	Apocyclops.royi<94>	Lernaea.cyprinacea<95>	Paracyclopina.nana<96>	Oithona.similis<97>	Oithona.nana<98>	Platychelipus.littoralis<99>	Tisbe.furcata<100>	Tigriopus.kingsejongensis<101>	Tigriopus.californicus<102>	Tigriopus.japonicus<103>	Amphibalanus.amphitrite<104>	Penaeus.aztecus<105>	Drosophila.melanogaster<106>	<107>	<159>	<160>	<161>	<162>	<163>	<164>	<165>	<166>	<167>	<168>	<169>	<170>	<171>	<172>	<173>	<174>	<175>	<176>	<177>	<178>	<179>	<180>	<181>	<182>	<183>	<184>	<185>	<186>	<187>	<188>	<189>	<190>	<191>	<192>	<193>	<194>	<195>	<196>	<197>	<198>	<199>	<200>	<201>	<202>	<203>	<204>	<205>	<206>	<207>	<208>	<209>
OG0007965	2	0	1	0	3	1	1	0	0	3	1	0	0	0	1	2	4	0	0	0	0	0	0	1	1	0	2	3	3	1	0	2	0	1	1	1	0	0	1	0	2	12	2	1	1	7	0	5	1	1	6	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	4	2	2	1	3	2	2	1	1	1
OG0007966	1	1	1	2	2	2	1	7	1	2	1	1	1	1	3	3	1	1	1	1	1	3	0	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	3	1	1	1	3	1	1	1	1	1	1	0	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
OG0007967	2	2	2	0	0	1	0	3	1	1	1	1	2	2	1	2	1	2	1	3	1	2	3	2	2	1	1	1	5	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007968	1	1	1	1	2	2	1	3	1	4	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	1	1	1	2	1	2	1	2	1	1	1	3	1	1	2	1	3	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2
OG0007969	1	1	1	2	1	1	1	3	1	2	2	2	2	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1	2	2	2	0	2	1	1	1	4	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0007970	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	0	3	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	7	1	5	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	3	3	1	1	1	1	1	1	1	1
OG0007972	0	2	1	3	1	1	1	1	3	1	1	2	2	1	1	1	1	3	1	0	3	1	1	1	1	0	2	3	1	2	0	2	2	1	1	1	2	2	1	0	2	2	1	2	2	2	0	2	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2
OG0007974	1	2	1	0	1	1	2	2	1	2	1	1	2	2	1	1	1	3	1	3	1	1	2	1	1	1	1	1	1	1	4	1	0	1	1	1	1	2	1	1	2	2	1	1	1	2	0	1	1	1	5	1	4	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0007975	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	4	3	0	7	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1
OG0007976	1	1	1	1	2	2	1	2	2	1	2	2	2	1	1	1	4	2	1	1	3	3	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007979	1	2	3	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	4	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	3	2	1	1	1	3	1	4	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2
OG0007980	1	1	1	1	1	1	2	4	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	2	0	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007981	1	1	1	1	1	1	1	1	3	3	1	1	1	1	4	1	1	1	1	1	1	5	2	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	0	3	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007982	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	4	2	3	2	2	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	1	1	2	2	1	1	1	1	1	1	1	1
OG0007983	2	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	4	1	0	2	1	2	2	2	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	0	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007984	1	1	1	1	1	2	1	3	2	2	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	5	1	1	1	5	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1
OG0007985	1	1	1	1	1	5	1	3	1	1	2	2	1	2	1	3	2	2	2	3	4	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	1	1	1	1	1	2	0	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007987	1	2	1	1	2	1	1	4	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	3	1	3	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0007988	1	1	1	1	4	1	1	3	1	2	1	1	1	1	2	1	2	3	1	1	1	2	1	1	1	1	1	1	4	1	1	1	1	1	1	1	3	1	1	2	1	3	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
OG0007989	1	1	1	1	1	1	1	3	1	4	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	5	1	1	1	1	3	1	1	1	1	1	1	1	4	1	1	1	5	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
OG0007990	1	4	1	1	3	1	1	3	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	1	1	2	1	1	3	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1
OG0007991	1	2	2	3	1	1	0	4	4	3	1	1	1	3	2	1	1	3	1	3	3	7	2	3	1	1	2	1	1	2	4	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	3	2	1	1	2	2	2	2	2	2	2	3	3	2	1	2	2	2	2	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0007993	1	0	0	0	3	1	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	7	3	0	2	1	3	2	0	1	0	6	1	3	0	3	0	0	4	6	0	1	1	4	0	0	0	4	7	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
OG0007994	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	3	3	0	5	1	1	1	6	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1
OG0007995	2	1	1	1	1	2	1	3	1	1	1	1	1	1	2	2	2	2	2	2	5	5	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007996	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	4	1	3	1	1	1	1	1	3	3	1	1	2	4	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1
OG0007997	1	1	1	1	7	2	1	3	1	1	1	1	1	1	1	1	1	1	1	0	1	3	1	2	1	2	1	1	2	1	1	1	1	2	0	2	2	1	1	1	1	3	2	1	1	4	2	1	1	1	0	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0007998	1	1	0	0	2	0	2	3	2	4	1	1	1	2	2	9	9	0	0	0	3	1	1	1	1	0	1	1	1	2	2	1	0	1	0	1	2	1	1	0	1	2	1	1	1	2	1	1	1	1	2	0	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	2	3	5	4	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007999	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	3	1	1	1	1	1	3	1	1	2	1	1	1	5	1	1	1	1	2	1	1	1	1	2	4	1	2	1	1	1	2	2	1	0	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
OG0008002	0	0	0	0	0	0	1	3	3	1	1	2	1	1	2	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	13	3	2	2	5	2	1	1	1	2	2	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	2	3	4	1	3	2	3	2	1	1	1	2
OG0008004	1	1	2	2	2	2	0	3	1	4	1	1	1	1	3	2	3	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	3	1	1	1	1	2	0	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0008005	1	2	1	2	5	1	1	3	1	3	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	2	2	1	3	1	1	1	1	1	1	1	0	2	1	1	1	3	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0008006	1	1	1	1	1	1	0	2	3	1	2	3	1	2	1	1	1	0	1	0	4	1	3	1	1	0	1	1	5	1	1	1	1	1	1	1	6	5	1	0	1	3	0	0	0	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	3	1	1	1	1	0	0	1	1	1	1	1	1
OG0008007	1	2	1	2	1	1	1	1	3	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	4	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0008008	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	3	1	3	1	1	1	4	1	1	1	1	4	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2
OG0008009	1	1	1	1	2	2	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	5	1	1	1	1	1	2	1	2	1	2	3	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
OG0008010	1	1	1	2	6	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	2	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0008011	2	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	1	1	1	1	2	1	5	1	2	1	1	1	2	1	1	1	1	1	2	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
OG0008012	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	1	1	2	1	1	0	3	1	1	3	1	4	1	1	1	3	2	1	1	1	2	1	4	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2
OG0008013	1	1	1	1	3	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	3	2	1	1	2	1	2	2	1	2	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2
OG0008014	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	1	3	4	1	1	5	2	1	1	1	1	2	2	3	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0008015	1	1	1	1	3	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1	1	5	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	1
OG0008016	1	1	2	1	2	1	1	3	2	1	2	2	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	1	3	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0008017	1	1	1	1	1	2	1	4	1	3	1	1	1	1	2	1	1	1	1	1	1	2	1	2	3	1	1	1	5	1	1	0	1	1	1	1	2	1	2	3	0	2	1	1	1	2	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0008018	1	1	1	1	1	2	1	3	2	3	2	2	2	3	1	1	2	2	2	2	2	3	1	1	1	1	1	1	1	1	1	0	1	1	1	1	3	1	1	3	0	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0008019	0	0	2	0	0	3	1	3	0	3	0	1	1	1	4	1	3	1	0	0	1	2	0	2	3	0	2	3	0	0	1	0	1	1	0	2	2	0	3	0	2	3	1	4	4	1	2	1	2	2	5	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	0	1	1	1	1	1	2	2	2	1	1	1	1	1	3	1	1	1	2	1	1
OG0008020	0	0	1	0	0	0	10	21	4	0	0	0	0	0	7	1	2	13	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	1	1	1	1	0	0	0	1	1	3	10	2	2	1	0	0	1	3	3	3	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
OG0008021	0	1	1	0	4	0	3	0	0	3	1	0	2	0	1	1	4	0	0	0	3	3	0	4	1	0	2	3	4	1	0	0	0	1	2	1	1	1	1	0	1	1	1	2	2	2	1	2	2	3	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	2	1	1	1	2	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	3
OG0008022	0	4	3	1	4	1	0	0	6	0	0	0	0	0	3	8	0	6	0	0	19	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	1	2	2	1	1	1	1	1	0	1	1	1	0	0	1	3	4	5	4	5	0	0	0	1	0	1	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0008023	1	1	1	1	1	1	2	3	2	3	1	2	2	4	2	2	1	2	1	1	4	4	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	4	2	1	1	1	1	4	2	2	3	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1
OG0008045	0	2	1	0	4	1	3	2	0	2	3	0	0	2	2	1	2	0	0	0	2	1	1	3	1	0	1	1	1	3	1	2	3	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	5	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0008046	0	0	0	0	0	1	0	1	2	2	2	2	3	1	1	1	1	1	1	1	1	5	0	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	4	0	7	1	2	2	3	1	1	3	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	2	2	1	1	1	1	1
OG0008047	1	1	1	1	3	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	2	1	1	1	3	1	1	1	1	1	1	1	6	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1
OG0008049	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	4	0	2	2	1	1	1	4	2	2	1	1	1	1	1	3	3	1	1	2	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1
OG0008050	1	2	1	2	2	1	1	3	1	1	1	1	1	1	3	1	5	3	1	2	5	6	2	2	1	1	1	1	2	1	1	1	1	1	0	1	2	1	1	1	1	2	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1
OG0008051	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	2	1	1	1	1	1	3	3	1	3	1	2	1	1	1	3	2	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1
OG0008052	1	1	2	1	1	1	1	3	1	2	1	2	1	1	2	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	1	2	6	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
OG0008053	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	0	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	0	5	1	1	1	6	3	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	3	2	2	1	1
OG0008054	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	5	0	7	1	1	1	3	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1
OG0008055	2	1	1	1	3	2	1	3	1	6	1	1	1	1	2	1	1	1	1	1	1	2	4	1	1	1	1	1	3	1	1	1	1	2	0	1	2	1	1	1	1	4	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
